id,geo_point_2d,intensidad,alcaldia,area_m2,perime_m,intens_num,int2
51.0,"19.3999250558,-99.1522667468",Muy Alto,Benito Juárez,359865.191351,3106.71109882,100,5
68.0,"19.3796882436,-99.1424823068",Muy Alto,Benito Juárez,182431.17049,1914.02014248,100,5
493.0,"19.3334704238,-99.250640474",Muy Bajo,Álvaro Obregón,642157.497625,5106.56869809,0 a 25,1
499.0,"19.3855295923,-99.2224970307",Muy Bajo,Álvaro Obregón,71418.2569632,1495.22085947,0 a 25,1
444.0,"19.3364999095,-99.2294016389",Muy Bajo,Álvaro Obregón,1563438.36836,7182.7352361,0 a 25,1
436.0,"19.3853217412,-99.2190118575",Muy Bajo,Álvaro Obregón,71121.5817352,1403.15980476,0 a 25,1
462.0,"19.4014823254,-99.1945746784",Muy Bajo,Álvaro Obregón,240024.473244,2384.05949688,0 a 25,1
442.0,"19.3274338878,-99.2544405482",Muy Bajo,Álvaro Obregón,143733.177327,1942.81600396,0 a 25,1
487.0,"19.3023207966,-99.0431017862",Muy Alto,Tláhuac,140747.18162,1841.6299738,100,5
431.0,"19.3084657036,-99.0372210352",Alto,Tláhuac,263525.255966,2500.29247645,73 a 99,4
480.0,"19.3765263391,-99.1976190755",Bajo,Álvaro Obregón,173872.021234,2076.39034089,26 a 49,2
430.0,"19.2856101498,-99.2315451201",Bajo,Tlalpan,254446.600905,2066.14546672,26 a 49,2
503.0,"19.2783371231,-99.173197587",Muy Bajo,Tlalpan,28108.5492545,706.825637255,0 a 25,1
657.0,"19.3734101931,-99.2119872387",Muy Bajo,Álvaro Obregón,147034.046712,2042.48355184,0 a 25,1
643.0,"19.3324466964,-99.2172184213",Muy Bajo,La Magdalena Contreras,42883.0471507,851.983692368,0 a 25,1
821.0,"19.3651357122,-98.9994377697",Muy Alto,Iztapalapa,164741.688806,2612.24893612,100,5
822.0,"19.3635563955,-99.0014518016",Muy Alto,Iztapalapa,117314.689553,1804.37817429,100,5
792.0,"19.3852036278,-99.072539387",Muy Alto,Iztapalapa,206814.360523,2431.6576774,100,5
797.0,"19.3407545037,-99.0274968241",Muy Alto,Iztapalapa,146078.177008,2081.92578348,100,5
613.0,"19.3387198679,-99.0083817037",Muy Bajo,Iztapalapa,229725.546026,2657.25910981,0 a 25,1
620.0,"19.3634063777,-99.2172771273",Muy Bajo,Álvaro Obregón,320850.333891,3557.00327094,0 a 25,1
570.0,"19.3206923111,-99.0586333492",Muy Alto,Iztapalapa,140355.674176,2076.25616369,100,5
558.0,"19.3875934428,-99.2094652153",Muy Bajo,Álvaro Obregón,31452.765862,707.219623008,0 a 25,1
737.0,"19.3370621693,-99.0551612994",Muy Alto,Iztapalapa,143774.962951,1768.7517002,100,5
714.0,"19.3742813569,-99.0374365134",Muy Alto,Iztapalapa,158158.375732,1607.36277147,100,5
704.0,"19.3747552905,-99.1045378548",Muy Alto,Iztapalapa,276458.835647,2283.39726315,100,5
712.0,"19.3646296793,-99.0088400548",Muy Alto,Iztapalapa,300891.090145,2292.92507743,100,5
664.0,"19.3100826586,-99.2559743409",Bajo,La Magdalena Contreras,500513.40912,3326.6418698,26 a 49,2
660.0,"19.3805121946,-99.1985929058",Muy Bajo,Álvaro Obregón,555974.647781,3704.49876415,0 a 25,1
672.0,"19.3314489647,-99.020191109",Muy Bajo,Iztapalapa,233560.933996,2861.94198841,0 a 25,1
681.0,"19.3407944155,-99.0246710265",Alto,Iztapalapa,317840.58015,2720.36528457,73 a 99,4
696.0,"19.3843859717,-99.028414124",Alto,Iztapalapa,280715.796864,2132.70821744,73 a 99,4
751.0,"19.2965833675,-99.0672586928",Muy Alto,Iztapalapa,120943.408572,1610.15013737,100,5
767.0,"19.314296553,-99.0880121761",Muy Alto,Iztapalapa,65875.2729489,1042.02617974,100,5
855.0,"19.3776210993,-99.0296737177",Muy Bajo,Iztapalapa,273253.348415,2169.12837111,0 a 25,1
828.0,"19.3945918573,-99.0933062914",Muy Alto,Iztacalco,108832.574784,1564.22610689,100,5
879.0,"19.3461191342,-99.1097412917",Muy Alto,Iztapalapa,386438.640411,3378.00726735,100,5
861.0,"19.3534321744,-99.1138910525",Muy Alto,Iztapalapa,535186.723248,2932.63310136,100,5
866.0,"19.3125620227,-99.0909887183",Muy Alto,Iztapalapa,82203.6636479,2041.38613769,100,5
1071.0,"19.2928649237,-99.2167631516",Muy Bajo,Tlalpan,379610.22332,3008.35482141,0 a 25,1
635.0,"19.3405499555,-98.9906148342",Muy Bajo,Iztapalapa,137104.409054,1599.91244747,0 a 25,1
631.0,"19.3738791203,-99.0689830425",Muy Alto,Iztapalapa,420807.130334,3375.00447851,100,5
627.0,"19.3744125981,-99.0579200778",Muy Alto,Iztapalapa,19665.8071775,572.343094287,100,5
736.0,"19.1903871622,-99.0071261355",Muy Bajo,Milpa Alta,1084644.78333,6129.88655014,0 a 25,1
725.0,"19.2942052623,-99.0638952545",Muy Alto,Iztapalapa,196984.202504,1849.37405081,100,5
727.0,"19.3686895172,-99.0614088254",Muy Alto,Iztapalapa,1171216.26214,4618.83789596,100,5
842.0,"19.3764731218,-99.0553967515",Muy Alto,Iztapalapa,152683.495592,1722.57096751,100,5
920.0,"19.3385705463,-99.0144308997",Muy Bajo,Iztapalapa,155597.196782,2566.17883655,0 a 25,1
938.0,"19.3776926349,-99.1148295365",Muy Alto,Iztapalapa,236032.946338,2471.04951832,100,5
1156.0,"19.1943249639,-99.1598032364",Muy Bajo,Tlalpan,820057.458932,5741.38462592,0 a 25,1
1140.0,"19.2763355374,-99.1909519463",Muy Bajo,Tlalpan,435712.396682,3047.02316167,0 a 25,1
1161.0,"19.3333627782,-99.0266608409",Muy Bajo,Iztapalapa,148133.726273,1798.59149466,0 a 25,1
1133.0,"19.3730985297,-99.1146884975",Muy Alto,Iztapalapa,116216.518528,1598.0561173,100,5
1287.0,"19.4979517239,-99.1066856305",Muy Bajo,Gustavo A. Madero,1256312.94965,7040.75794867,0 a 25,1
1285.0,"19.5549466612,-99.1206372553",Muy Bajo,Gustavo A. Madero,700529.133992,4652.05782037,0 a 25,1
1275.0,"19.3845808518,-99.121054705",Muy Alto,Iztacalco,144408.239419,1901.92132997,100,5
1308.0,"19.4748052051,-99.0677267303",Muy Alto,Gustavo A. Madero,198209.052606,1891.14740965,100,5
1172.0,"19.3017227117,-99.2144128225",Muy Bajo,Tlalpan,1354800.90251,4958.21465432,0 a 25,1
1186.0,"19.4714680716,-99.0644468218",Muy Alto,Gustavo A. Madero,211150.108223,2190.07873632,100,5
1191.0,"19.3877286429,-99.1261821078",Muy Alto,Iztacalco,108039.403603,2237.6240452,100,5
1209.0,"19.3915188445,-99.0947405342",Muy Alto,Iztacalco,88281.7920204,1362.91332708,100,5
1205.0,"19.4705026213,-99.0809683572",Muy Alto,Gustavo A. Madero,181930.284833,1985.50579127,100,5
1248.0,"19.5462998828,-99.1253937461",Muy Bajo,Gustavo A. Madero,175659.567307,1988.16235695,0 a 25,1
1255.0,"19.3823698744,-99.1068320802",Muy Alto,Iztacalco,107860.886282,1341.98935768,100,5
1268.0,"19.4470301531,-99.0616872115",Muy Alto,Gustavo A. Madero,284874.130782,2495.48807657,100,5
1262.0,"19.5396848644,-99.1475098372",Muy Alto,Gustavo A. Madero,187755.640227,2021.11142715,100,5
1211.0,"19.3914368767,-99.0930943768",Muy Alto,Iztacalco,80841.2585242,1371.66719252,100,5
1220.0,"19.4850104552,-99.1105577546",Muy Alto,Gustavo A. Madero,353092.170255,2715.61037509,100,5
1218.0,"19.4945000346,-99.1410928282",Muy Alto,Gustavo A. Madero,235074.503119,2053.14185553,100,5
1127.0,"19.211841779,-99.2088421101",Muy Bajo,Tlalpan,872907.737633,5476.47306836,0 a 25,1
1076.0,"19.2988961939,-99.0787218045",Muy Alto,Iztapalapa,106642.699322,1790.37488859,100,5
1082.0,"19.2313511637,-98.989924025",Medio,Tláhuac,529272.752622,4482.86303481,50 a 72,3
1336.0,"19.3131316107,-99.1176621619",Muy Alto,Coyoacán,129744.866453,1712.98985896,100,5
1319.0,"19.3543125217,-99.1708422135",Alto,Coyoacán,694324.902851,4031.57357537,73 a 99,4
1340.0,"19.5049189603,-99.1564803635",Alto,Gustavo A. Madero,105629.092627,1329.92014683,73 a 99,4
1327.0,"19.3554183095,-99.1652569171",Medio,Coyoacán,260313.427701,2274.19907783,50 a 72,3
1411.0,"19.4774588726,-99.214475378",Muy Alto,Azcapotzalco,177118.764865,2461.44012836,100,5
1362.0,"19.3074119936,-99.1693826472",Muy Bajo,Coyoacán,70884.5168515,1132.03713474,0 a 25,1
1350.0,"19.4967162435,-99.0868014417",Muy Alto,Gustavo A. Madero,342928.942568,2488.21698804,100,5
2453.0,"19.3662495691,-99.3098284797",Muy Bajo,Cuajimalpa de Morelos,2123491.19928,8455.26934799,0 a 25,1
26.0,"19.2987410137,-99.1260149472",Muy Alto,Tlalpan,76436.3766971,1179.38320153,100,5
1517.0,"19.4895809924,-99.1109486519",Alto,Gustavo A. Madero,208835.165454,2070.59052458,73 a 99,4
1521.0,"19.3253527898,-99.1332489676",Muy Alto,Coyoacán,387133.344564,2793.77649023,100,5
1546.0,"19.3461983517,-99.1253864242",Muy Alto,Coyoacán,364326.504922,3373.01232988,100,5
1621.0,"19.324784012,-99.1114052537",Muy Alto,Coyoacán,167508.372792,1685.09827832,100,5
1628.0,"19.3611441085,-99.0131681021",Muy Alto,Iztapalapa,397459.202795,3822.71171784,100,5
1636.0,"19.3260764116,-99.2437865064",Muy Bajo,La Magdalena Contreras,187938.835679,1907.91145169,0 a 25,1
1640.0,"19.3249064937,-99.1548080086",Medio,Coyoacán,523600.189196,4154.40198967,50 a 72,3
1643.0,"19.3259102244,-99.1255636523",Muy Alto,Coyoacán,469859.863926,2821.6868578,100,5
1652.0,"19.3791682979,-99.0324281379",Medio,Iztapalapa,270963.060573,3228.21854783,50 a 72,3
1656.0,"19.372254191,-99.0203536467",Muy Alto,Iztapalapa,563280.177207,3160.42940502,100,5
1693.0,"19.1848087604,-99.0781376419",Muy Bajo,Milpa Alta,891265.219163,4531.31193777,0 a 25,1
1705.0,"19.3573343224,-99.0798790081",Muy Alto,Iztapalapa,392251.823722,3082.10328808,100,5
1709.0,"19.3670942378,-99.0371025389",Muy Alto,Iztapalapa,231536.125914,2368.44684863,100,5
1733.0,"19.4729160123,-99.1778912593",Muy Alto,Azcapotzalco,316691.513807,2399.83047727,100,5
1805.0,"19.4143658822,-99.0942224111",Muy Alto,Venustiano Carranza,150305.120515,2861.31718312,100,5
1818.0,"19.446806175,-99.1975055034",Muy Alto,Miguel Hidalgo,105561.986547,1470.38756971,100,5
1847.0,"19.4698038364,-99.1648159911",Muy Alto,Azcapotzalco,175967.763773,1642.1233413,100,5
1849.0,"19.448233866,-99.1150965179",Muy Alto,Venustiano Carranza,107232.335967,2064.75532246,100,5
1871.0,"19.4309120237,-99.1237244474",Muy Alto,Venustiano Carranza,137699.805575,1703.13583483,100,5
1898.0,"19.3622750627,-99.1523861269",Muy Alto,Benito Juárez,337964.441222,2506.403065,100,5
1908.0,"19.4157304232,-99.1089093803",Muy Alto,Venustiano Carranza,43823.9124422,1071.79448458,100,5
1941.0,"19.4545688987,-99.1272590904",Muy Alto,Cuauhtémoc,294129.869878,2227.24187088,100,5
1955.0,"19.4471251806,-99.1098930728",Muy Alto,Venustiano Carranza,89973.9375938,1227.35608895,100,5
1976.0,"19.5097422086,-99.2029703405",Muy Alto,Azcapotzalco,215010.562377,2503.79545135,100,5
1995.0,"19.3691171056,-99.1643213672",Muy Alto,Benito Juárez,237117.354145,2932.88904587,100,5
1998.0,"19.4538319687,-99.1376502898",Muy Alto,Cuauhtémoc,25179.3266294,733.276506544,100,5
2005.0,"19.4185766291,-99.1091235287",Muy Alto,Venustiano Carranza,41901.331338,927.892782992,100,5
2013.0,"19.4165046468,-99.1037503426",Muy Alto,Venustiano Carranza,153886.850271,1853.18246917,100,5
2026.0,"19.4935520756,-99.1010195529",Medio,Gustavo A. Madero,173269.17579,3117.79823083,50 a 72,3
2043.0,"19.4098064077,-99.1609788383",Muy Alto,Cuauhtémoc,158015.833077,1896.22115021,100,5
2048.0,"19.4055297655,-99.147767764",Muy Alto,Cuauhtémoc,210390.871602,2007.79779349,100,5
2079.0,"19.4198839965,-99.1736619758",Muy Alto,Cuauhtémoc,163169.418919,1663.21469012,100,5
2094.0,"19.4617214059,-99.0966467194",Muy Alto,Gustavo A. Madero,398920.743472,3479.03590751,100,5
2098.0,"19.5042739969,-99.0825507865",Muy Alto,Gustavo A. Madero,329977.320011,2489.07936128,100,5
2110.0,"19.4521064947,-99.0574149754",Muy Alto,Gustavo A. Madero,152870.331079,1707.59500548,100,5
2112.0,"19.4832953384,-99.0912829252",Muy Alto,Gustavo A. Madero,122586.700148,1711.31557743,100,5
2114.0,"19.410764573,-99.1430053366",Muy Alto,Cuauhtémoc,201921.49264,2117.89649075,100,5
2168.0,"19.4993167443,-99.069359239",Alto,Gustavo A. Madero,189020.676716,2141.21128997,73 a 99,4
2215.0,"19.4801981842,-99.0939680862",Muy Alto,Gustavo A. Madero,367057.021085,2702.44126959,100,5
2223.0,"19.3779204637,-99.1239951482",Muy Alto,Iztacalco,138072.605712,1639.07432793,100,5
2240.0,"19.3939793216,-99.1304109816",Muy Alto,Iztacalco,196633.689839,1998.97126697,100,5
2243.0,"19.5228166649,-99.1678551529",Alto,Gustavo A. Madero,215716.54704,1880.00806923,73 a 99,4
2250.0,"19.4057519237,-99.1740683274",Muy Alto,Cuauhtémoc,164657.588923,1768.13431152,100,5
2253.0,"19.4087417297,-99.173982888",Muy Alto,Cuauhtémoc,125040.503709,1565.10251957,100,5
2257.0,"19.5619317269,-99.1388151857",Muy Bajo,Gustavo A. Madero,286868.419212,3176.7962228,0 a 25,1
2258.0,"19.5622399972,-99.1259048162",Muy Bajo,Gustavo A. Madero,212612.118957,2361.29807964,0 a 25,1
2259.0,"19.4469412715,-99.1233869992",Muy Alto,Venustiano Carranza,330274.606953,2525.11623889,100,5
2262.0,"19.4506127014,-99.2186596175",Muy Bajo,Miguel Hidalgo,123872.489398,1454.87318996,0 a 25,1
2330.0,"19.4572667205,-99.1520329073",Muy Alto,Cuauhtémoc,327369.075977,2491.06142705,100,5
2336.0,"19.4398019037,-99.1106126356",Muy Alto,Venustiano Carranza,82333.4442246,1679.27588703,100,5
2389.0,"19.4330381742,-99.1182642841",Muy Alto,Venustiano Carranza,124633.739165,1651.34778859,100,5
2412.0,"19.4249159039,-99.1639041351",Muy Alto,Cuauhtémoc,237098.559571,2243.09790705,100,5
2419.0,"19.4253033322,-99.1031332517",Muy Alto,Venustiano Carranza,242827.332477,2373.17713999,100,5
2420.0,"19.4271828645,-99.1071474559",Muy Alto,Venustiano Carranza,120998.067242,1745.57024972,100,5
2432.0,"19.4286982144,-99.0555085501",Alto,Venustiano Carranza,205028.000419,2022.60323734,73 a 99,4
2435.0,"19.0917736632,-99.1089540937",Muy Bajo,Milpa Alta,53836538.2583,35912.1564739,0 a 25,1
1625.0,"19.3602519716,-99.0035523087",Muy Alto,Iztapalapa,606272.457494,4140.0597951,100,5
1614.0,"19.3678139995,-99.0341133668",Muy Alto,Iztapalapa,83712.378734,1170.38921912,100,5
1690.0,"19.2971945398,-99.2546989181",Muy Bajo,La Magdalena Contreras,667911.102142,9183.95236538,0 a 25,1
1685.0,"19.3060971031,-99.2567426139",Bajo,La Magdalena Contreras,268917.324983,2589.16737802,26 a 49,2
1706.0,"19.3365517953,-99.1058235768",Alto,Iztapalapa,362001.104874,2872.74355734,73 a 99,4
1709.0,"19.3670942378,-99.0371025389",Muy Alto,Iztapalapa,231536.125914,2368.44684863,100,5
1713.0,"19.3340342212,-99.2105656097",Muy Bajo,La Magdalena Contreras,55214.9261702,1152.80860056,0 a 25,1
1720.0,"19.3282801507,-99.1379742464",Muy Alto,Coyoacán,335711.260939,3108.03388041,100,5
1526.0,"19.3220787679,-99.1211735692",Muy Alto,Coyoacán,197967.146895,1777.85978657,100,5
1531.0,"19.4707949623,-99.149151303",Muy Alto,Azcapotzalco,146458.766832,1699.16543033,100,5
1574.0,"19.4572095871,-99.0948894505",Muy Alto,Gustavo A. Madero,267431.566299,2791.86115637,100,5
1562.0,"19.3178437112,-99.1288200309",Muy Alto,Coyoacán,252109.126865,2211.13637132,100,5
1644.0,"19.3262721179,-99.1212479089",Muy Alto,Coyoacán,159974.966257,1729.82394051,100,5
1639.0,"19.3654055093,-99.0316114935",Muy Alto,Iztapalapa,159508.840638,1603.95467872,100,5
1640.0,"19.3249064937,-99.1548080086",Medio,Coyoacán,523600.189196,4154.40198967,50 a 72,3
1875.0,"19.4139218993,-99.1073817788",Muy Alto,Venustiano Carranza,71529.0863742,1315.47025867,100,5
1868.0,"19.4606424481,-99.1631086524",Muy Alto,Azcapotzalco,243677.234113,2436.17142853,100,5
1872.0,"19.424046375,-99.1219160059",Muy Alto,Venustiano Carranza,126179.807876,1477.26220922,100,5
1735.0,"19.3407666865,-99.2790361232",Muy Bajo,Cuajimalpa de Morelos,997369.275583,5305.38551489,0 a 25,1
1748.0,"19.1957005321,-99.0895138304",Muy Bajo,Milpa Alta,1092310.22288,5556.60478611,0 a 25,1
1761.0,"19.3109632177,-99.2380920761",Muy Bajo,La Magdalena Contreras,343320.847787,2670.81759968,0 a 25,1
1757.0,"19.3707452596,-99.2864056737",Muy Bajo,Cuajimalpa de Morelos,218480.992354,2625.13069407,0 a 25,1
1743.0,"19.3873622174,-99.2148192614",Muy Bajo,Álvaro Obregón,151333.905964,2819.73390271,0 a 25,1
1767.0,"19.3095237617,-99.2684545123",Muy Bajo,La Magdalena Contreras,405971.5527,2970.84457822,0 a 25,1
1769.0,"19.368624195,-99.0302401041",Muy Alto,Iztapalapa,153979.278808,1585.7355119,100,5
1791.0,"19.4131877782,-99.1027789524",Muy Alto,Venustiano Carranza,129488.935909,1531.06591346,100,5
1777.0,"19.33460829,-99.1306266329",Muy Alto,Coyoacán,288998.06978,2386.35952441,100,5
1778.0,"19.3044482105,-99.1703204348",Muy Bajo,Coyoacán,152835.279116,2017.51099491,0 a 25,1
1800.0,"19.4721672701,-99.1846873008",Muy Alto,Azcapotzalco,398223.085831,3039.04536798,100,5
1841.0,"19.441775567,-99.180236482",Muy Alto,Miguel Hidalgo,466942.108132,3166.700322,100,5
1812.0,"19.4262249933,-99.0614626661",Muy Alto,Venustiano Carranza,87905.8460537,1960.12120011,100,5
1887.0,"19.4421627426,-99.1064697082",Muy Alto,Venustiano Carranza,174630.595981,1709.40694318,100,5
1890.0,"19.4125922714,-99.0905496591",Muy Alto,Venustiano Carranza,206306.652282,2568.17807699,100,5
1941.0,"19.4545688987,-99.1272590904",Muy Alto,Cuauhtémoc,294129.869878,2227.24187088,100,5
1913.0,"19.4526461475,-99.1433434025",Muy Alto,Cuauhtémoc,35392.6150616,847.894879874,100,5
1926.0,"19.455785477,-99.1470635718",Muy Alto,Cuauhtémoc,23088.1408131,648.177518603,100,5
1987.0,"19.5063922564,-99.2025825127",Muy Alto,Azcapotzalco,135709.607569,1627.55252424,100,5
1968.0,"19.4615491983,-99.1950717632",Muy Alto,Miguel Hidalgo,377593.505599,2530.23901316,100,5
460.0,"19.3351628463,-99.2045425783",Muy Bajo,Álvaro Obregón,451785.836629,3596.79474651,0 a 25,1
452.0,"19.2951719496,-99.0309308331",Muy Alto,Tláhuac,320579.356272,2347.72180949,100,5
463.0,"19.2814632721,-99.2203217658",Bajo,Tlalpan,209971.307419,2108.94951937,26 a 49,2
446.0,"19.2756600931,-99.2413152",Muy Bajo,Tlalpan,399566.462579,3946.56087874,0 a 25,1
406.0,"19.3905679624,-99.2124162343",Muy Bajo,Álvaro Obregón,168187.658251,1656.41636967,0 a 25,1
420.0,"19.3602078869,-99.176131452",Bajo,Álvaro Obregón,470770.28052,2959.57692696,26 a 49,2
410.0,"19.2835881235,-99.0544625766",Muy Alto,Tláhuac,128908.483476,1496.5815377,100,5
553.0,"19.3601316766,-99.1885804764",Muy Bajo,Álvaro Obregón,455964.467212,4492.85718991,0 a 25,1
564.0,"19.3862902972,-99.1097101017",Muy Alto,Iztacalco,159647.849326,1909.87198898,100,5
387.0,"19.2348668559,-99.1631449693",Muy Bajo,Tlalpan,458892.326108,4349.01567212,0 a 25,1
382.0,"19.2231229281,-98.9645987714",Muy Alto,Tláhuac,420295.079471,3236.30172616,100,5
383.0,"19.2284921231,-98.9668113753",Alto,Tláhuac,529313.226844,3225.72333375,73 a 99,4
377.0,"19.2934816367,-99.0054347955",Muy Alto,Tláhuac,408406.702023,2633.47313458,100,5
365.0,"19.3286504544,-99.0848408645",Alto,Iztapalapa,96582.024615,1401.28400279,73 a 99,4
517.0,"19.3817275445,-99.2075835445",Bajo,Álvaro Obregón,291973.144907,2481.57027618,26 a 49,2
494.0,"19.3641680223,-99.2474766937",Muy Bajo,Álvaro Obregón,90811.4884408,1786.61615654,0 a 25,1
538.0,"19.3684312206,-99.1943418923",Muy Bajo,Álvaro Obregón,166612.45402,1700.95485516,0 a 25,1
505.0,"19.3697930001,-99.2308431149",Muy Bajo,Álvaro Obregón,167893.225098,2101.43169662,0 a 25,1
536.0,"19.2792103831,-99.0096240008",Muy Alto,Tláhuac,198538.287542,2276.33039661,100,5
586.0,"19.2082546347,-98.9845304759",Muy Bajo,Milpa Alta,161775.949624,1891.94886439,0 a 25,1
578.0,"19.3597218649,-99.0766965501",Muy Alto,Iztapalapa,84324.6668982,1201.79892762,100,5
654.0,"19.3171336319,-99.0448026102",Muy Alto,Iztapalapa,297346.716491,2685.03580088,100,5
649.0,"19.3631630509,-99.127029066",Muy Alto,Iztapalapa,130315.826861,1432.94105596,100,5
690.0,"19.3947148671,-99.0714760829",Muy Alto,Iztacalco,209065.887361,2055.37403819,100,5
799.0,"19.3400224,-99.1120236498",Muy Alto,Iztapalapa,651495.934544,4209.65053209,100,5
758.0,"19.3877260205,-99.085500147",Muy Alto,Iztapalapa,129865.659593,1639.41020787,100,5
788.0,"19.3869965887,-99.0825090796",Muy Alto,Iztapalapa,114338.055508,1398.28730937,100,5
776.0,"19.379898931,-99.0197723499",Alto,Iztapalapa,372990.451129,2524.88762083,73 a 99,4
961.0,"19.3368929568,-98.9997033793",Muy Bajo,Iztapalapa,169031.205049,1897.65353609,0 a 25,1
957.0,"19.3729075263,-99.1198318378",Muy Alto,Iztapalapa,220502.750048,2398.99030883,100,5
958.0,"19.3663722674,-99.1152523013",Muy Alto,Iztapalapa,209974.054778,2263.58813506,100,5
1000.0,"19.2906202767,-99.1565765934",Muy Alto,Tlalpan,538623.554335,2957.76705608,100,5
44.0,"19.2451177901,-99.0646585465",Muy Bajo,Xochimilco,2168685.34872,10008.7827885,0 a 25,1
8.0,"19.3834194777,-99.1736658848",Muy Alto,Benito Juárez,152424.999343,1888.2409652,100,5
143.0,"19.2601539624,-99.0837332695",Alto,Xochimilco,675147.334454,5147.88409215,73 a 99,4
130.0,"19.3473999016,-99.1929427411",Muy Bajo,Álvaro Obregón,506501.839782,4305.60027201,0 a 25,1
145.0,"19.2782899292,-99.1205639749",Muy Alto,Xochimilco,264513.864057,2555.45927948,100,5
111.0,"19.2564822974,-99.1164296978",Muy Alto,Xochimilco,297510.247414,2295.09036434,100,5
139.0,"19.2954418548,-99.1719026743",Muy Bajo,Tlalpan,173903.098488,2154.16490328,0 a 25,1
246.0,"19.3010184192,-99.0186118026",Muy Alto,Tláhuac,800735.649875,5665.6949288,100,5
207.0,"19.2905395677,-99.1236396766",Muy Alto,Tlalpan,82380.6745526,1548.12069952,100,5
266.0,"19.35448003,-99.1787221421",Bajo,Álvaro Obregón,428645.790817,3139.70870036,26 a 49,2
177.0,"19.2854396271,-99.2389330242",Muy Bajo,Tlalpan,283711.219637,2475.52859903,0 a 25,1
55.0,"19.2324747427,-99.1469791629",Muy Bajo,Xochimilco,334186.878807,3025.83354064,0 a 25,1
58.0,"19.2633072327,-99.1265216306",Muy Alto,Xochimilco,137918.423827,1966.91053271,100,5
76.0,"19.3918263023,-99.1799203934",Alto,Benito Juárez,223185.122835,2590.2173877,73 a 99,4
73.0,"19.3814421961,-99.1899625607",Muy Bajo,Benito Juárez,221730.769042,2131.30619073,0 a 25,1
93.0,"19.3901375429,-99.1835619454",Alto,Benito Juárez,232868.49505,2143.15959747,73 a 99,4
